x-axis,1,2
second,Volt,Volt
+21.0208E-03,+489.3375E-03,+487.0045E-03
+21.2813E-03,+489.5134E-03,+486.8287E-03
+21.5417E-03,+489.5134E-03,+486.8287E-03
+21.8021E-03,+489.5134E-03,+487.2809E-03
+22.0625E-03,+489.5134E-03,+487.4568E-03
+22.3229E-03,+489.9656E-03,+487.0045E-03
+22.5833E-03,+490.1415E-03,+486.8287E-03
+22.8438E-03,+490.1415E-03,+486.8287E-03
+23.1042E-03,+489.6892E-03,+486.8287E-03
+23.3646E-03,+489.9656E-03,+486.8287E-03
+23.6250E-03,+490.1415E-03,+485.9241E-03
+23.8854E-03,+490.1415E-03,+486.0246E-03
+24.1458E-03,+490.1415E-03,+486.6528E-03
+24.4063E-03,+490.1415E-03,+487.2809E-03
+24.6667E-03,+490.1415E-03,+486.5523E-03
+24.9271E-03,+489.6892E-03,+486.2005E-03
+25.1875E-03,+489.5134E-03,+486.2005E-03
+25.4479E-03,+489.5134E-03,+487.1051E-03
+25.7083E-03,+489.5134E-03,+487.0045E-03
+25.9688E-03,+489.5134E-03,+486.8287E-03
+26.2292E-03,+489.9656E-03,+487.2809E-03
+26.4896E-03,+489.2370E-03,+486.5523E-03
+26.7500E-03,+488.8852E-03,+486.2005E-03
+27.0104E-03,+489.7897E-03,+485.7483E-03
+27.2708E-03,+490.1415E-03,+486.4769E-03
+27.5313E-03,+489.6892E-03,+486.3764E-03
+27.7917E-03,+489.5134E-03,+486.6528E-03
+28.0521E-03,+489.9656E-03,+487.2809E-03
+28.3125E-03,+490.1415E-03,+487.0045E-03
+28.5729E-03,+489.6892E-03,+486.3764E-03
+28.8333E-03,+489.5134E-03,+485.7483E-03
+29.0938E-03,+489.5134E-03,+486.4769E-03
+29.3542E-03,+489.5134E-03,+486.8287E-03
+29.6146E-03,+489.0611E-03,+486.8287E-03
+29.8750E-03,+489.3375E-03,+485.9241E-03
+30.1354E-03,+489.5134E-03,+486.4769E-03
+30.3958E-03,+489.5134E-03,+486.3764E-03
+30.6563E-03,+489.5134E-03,+486.6528E-03
+30.9167E-03,+489.5134E-03,+486.3764E-03
+31.1771E-03,+489.5134E-03,+486.2005E-03
+31.4375E-03,+489.5134E-03,+486.2005E-03
+31.6979E-03,+489.0611E-03,+486.6528E-03
+31.9583E-03,+489.7897E-03,+487.2809E-03
+32.2188E-03,+490.1415E-03,+487.4568E-03
+32.4792E-03,+489.6892E-03,+487.4568E-03
+32.7396E-03,+489.9656E-03,+487.4568E-03
+33.0000E-03,+489.6892E-03,+486.5523E-03
+33.2604E-03,+489.5134E-03,+486.6528E-03
+33.5208E-03,+489.5134E-03,+487.2809E-03
+33.7813E-03,+489.5134E-03,+487.4568E-03
+34.0417E-03,+489.9656E-03,+487.4568E-03
+34.3021E-03,+490.1415E-03,+487.4568E-03
+34.5625E-03,+490.1415E-03,+487.4568E-03
+34.8229E-03,+490.5938E-03,+487.4568E-03
+35.0833E-03,+490.7696E-03,+487.4568E-03
+35.3438E-03,+490.3174E-03,+487.4568E-03
+35.6042E-03,+489.6892E-03,+487.0045E-03
+35.8646E-03,+489.5134E-03,+487.2809E-03
+36.1250E-03,+489.9656E-03,+487.4568E-03
+36.3854E-03,+489.6892E-03,+487.4568E-03
+36.6458E-03,+489.5134E-03,+487.9091E-03
+36.9063E-03,+489.9656E-03,+487.6327E-03
+37.1667E-03,+489.6892E-03,+487.9091E-03
+37.4271E-03,+489.0611E-03,+487.6327E-03
+37.6875E-03,+489.3375E-03,+487.4568E-03
+37.9479E-03,+489.5134E-03,+487.0045E-03
+38.2083E-03,+489.9656E-03,+486.8287E-03
+38.4687E-03,+490.5938E-03,+486.8287E-03
+38.7292E-03,+490.3174E-03,+486.8287E-03
+38.9896E-03,+490.1415E-03,+487.7332E-03
+39.2500E-03,+490.1415E-03,+487.6327E-03
+39.5104E-03,+489.6892E-03,+487.4568E-03
+39.7708E-03,+489.5134E-03,+487.0045E-03
+40.0312E-03,+489.5134E-03,+486.8287E-03
+40.2917E-03,+489.5134E-03,+486.8287E-03
+40.5521E-03,+489.5134E-03,+486.8287E-03
+40.8125E-03,+489.0611E-03,+486.8287E-03
+41.0729E-03,+489.7897E-03,+486.8287E-03
+41.3333E-03,+490.1415E-03,+487.2809E-03
+41.5937E-03,+490.1415E-03,+487.9091E-03
+41.8542E-03,+490.1415E-03,+487.6327E-03
+42.1146E-03,+489.6892E-03,+487.0045E-03
+42.3750E-03,+489.5134E-03,+487.2809E-03
+42.6354E-03,+489.5134E-03,+487.4568E-03
+42.8958E-03,+489.5134E-03,+487.0045E-03
+43.1562E-03,+489.5134E-03,+487.2809E-03
+43.4167E-03,+489.5134E-03,+486.5523E-03
+43.6771E-03,+489.5134E-03,+486.6528E-03
+43.9375E-03,+489.9656E-03,+487.2809E-03
+44.1979E-03,+490.1415E-03,+487.9091E-03
+44.4583E-03,+489.6892E-03,+487.6327E-03
+44.7187E-03,+489.5134E-03,+487.9091E-03
+44.9792E-03,+489.9656E-03,+487.1804E-03
+45.2396E-03,+490.1415E-03,+487.2809E-03
+45.5000E-03,+489.6892E-03,+486.5523E-03
+45.7604E-03,+488.6088E-03,+486.6528E-03
+46.0208E-03,+489.1616E-03,+486.8287E-03
+46.2812E-03,+489.5134E-03,+486.8287E-03
+46.5417E-03,+489.0611E-03,+487.2809E-03
+46.8021E-03,+489.3375E-03,+487.4568E-03
+47.0625E-03,+489.9656E-03,+487.0045E-03
+47.3229E-03,+489.6892E-03,+486.8287E-03
+47.5833E-03,+489.9656E-03,+486.8287E-03
+47.8437E-03,+490.1415E-03,+487.2809E-03
+48.1042E-03,+489.6892E-03,+487.0045E-03
+48.3646E-03,+489.5134E-03,+486.8287E-03
+48.6250E-03,+489.5134E-03,+487.2809E-03
+48.8854E-03,+489.5134E-03,+487.0045E-03
+49.1458E-03,+489.5134E-03,+486.8287E-03
+49.4062E-03,+489.0611E-03,+486.8287E-03
+49.6667E-03,+488.8852E-03,+486.8287E-03
+49.9271E-03,+489.3375E-03,+486.3764E-03
+50.1875E-03,+489.5134E-03,+486.6528E-03
+50.4479E-03,+489.5134E-03,+486.8287E-03
+50.7083E-03,+489.5134E-03,+486.3764E-03
+50.9687E-03,+489.5134E-03,+486.2005E-03
+51.2292E-03,+489.5134E-03,+486.6528E-03
+51.4896E-03,+489.9656E-03,+486.8287E-03
+51.7500E-03,+489.6892E-03,+486.8287E-03
+52.0104E-03,+489.9656E-03,+487.2809E-03
+52.2708E-03,+490.1415E-03,+487.4568E-03
+52.5312E-03,+489.6892E-03,+487.0045E-03
+52.7917E-03,+489.0611E-03,+486.8287E-03
+53.0521E-03,+489.3375E-03,+487.7332E-03
+53.3125E-03,+489.5134E-03,+487.6327E-03
+53.5729E-03,+489.5134E-03,+487.4568E-03
+53.8333E-03,+489.5134E-03,+487.0045E-03
+54.0937E-03,+489.5134E-03,+487.2809E-03
+54.3542E-03,+489.9656E-03,+487.0045E-03
+54.6146E-03,+489.6892E-03,+487.2809E-03
+54.8750E-03,+489.5134E-03,+487.9091E-03
+55.1354E-03,+489.5134E-03,+488.0850E-03
+55.3958E-03,+489.9656E-03,+487.6327E-03
+55.6562E-03,+490.1415E-03,+487.4568E-03
+55.9167E-03,+490.1415E-03,+487.4568E-03
+56.1771E-03,+489.6892E-03,+487.9091E-03
+56.4375E-03,+489.5134E-03,+487.6327E-03
+56.6979E-03,+489.5134E-03,+487.4568E-03
+56.9583E-03,+489.5134E-03,+487.4568E-03
+57.2187E-03,+489.5134E-03,+487.9091E-03
+57.4792E-03,+489.9656E-03,+487.6327E-03
+57.7396E-03,+489.6892E-03,+487.4568E-03
+58.0000E-03,+489.5134E-03,+487.4568E-03
+58.2604E-03,+489.5134E-03,+487.4568E-03
+58.5208E-03,+489.5134E-03,+487.4568E-03
+58.7812E-03,+489.5134E-03,+487.4568E-03
+59.0417E-03,+489.5134E-03,+487.4568E-03
+59.3021E-03,+489.5134E-03,+487.4568E-03
+59.5625E-03,+489.5134E-03,+487.9091E-03
+59.8229E-03,+489.0611E-03,+487.6327E-03
+60.0833E-03,+489.7897E-03,+487.4568E-03
+60.3437E-03,+490.1415E-03,+488.3613E-03
+60.6042E-03,+489.6892E-03,+487.3563E-03
+60.8646E-03,+489.0611E-03,+486.8287E-03
+61.1250E-03,+489.3375E-03,+487.2809E-03
+61.3854E-03,+489.5134E-03,+487.9091E-03
+61.6458E-03,+489.5134E-03,+487.6327E-03
+61.9062E-03,+489.5134E-03,+487.4568E-03
+62.1667E-03,+489.5134E-03,+487.4568E-03
+62.4271E-03,+489.9656E-03,+487.0045E-03
+62.6875E-03,+490.1415E-03,+487.7332E-03
+62.9479E-03,+490.1415E-03,+488.0850E-03
+63.2083E-03,+490.5938E-03,+488.0850E-03
+63.4687E-03,+490.3174E-03,+487.6327E-03
+63.7292E-03,+489.6892E-03,+487.9091E-03
+63.9896E-03,+489.9656E-03,+487.1804E-03
+64.2500E-03,+490.1415E-03,+486.3764E-03
+64.5104E-03,+489.6892E-03,+487.1051E-03
+64.7708E-03,+489.5134E-03,+487.9091E-03
+65.0312E-03,+489.5134E-03,+487.6327E-03
+65.2917E-03,+489.5134E-03,+487.0045E-03
+65.5521E-03,+489.5134E-03,+487.7332E-03
+65.8125E-03,+489.9656E-03,+488.0850E-03
+66.0729E-03,+490.1415E-03,+487.6327E-03
+66.3333E-03,+489.6892E-03,+487.9091E-03
+66.5937E-03,+489.9656E-03,+487.6327E-03
+66.8542E-03,+490.1415E-03,+487.9091E-03
+67.1146E-03,+489.6892E-03,+487.1804E-03
+67.3750E-03,+489.5134E-03,+487.2809E-03
+67.6354E-03,+489.5134E-03,+487.0045E-03
+67.8958E-03,+489.0611E-03,+487.7332E-03
+68.1562E-03,+488.8852E-03,+488.0850E-03
+68.4167E-03,+489.3375E-03,+487.6327E-03
+68.6771E-03,+489.9656E-03,+486.5523E-03
+68.9375E-03,+490.1415E-03,+487.1051E-03
+69.1979E-03,+489.6892E-03,+487.0045E-03
+69.4583E-03,+489.9656E-03,+487.2809E-03
+69.7187E-03,+489.6892E-03,+487.4568E-03
+69.9792E-03,+489.9656E-03,+487.4568E-03
+70.2396E-03,+489.6892E-03,+487.9091E-03
+70.5000E-03,+489.5134E-03,+487.6327E-03
+70.7604E-03,+489.0611E-03,+487.9091E-03
+71.0208E-03,+489.3375E-03,+487.6327E-03
+71.2812E-03,+489.5134E-03,+487.4568E-03
+71.5417E-03,+489.5134E-03,+487.4568E-03
+71.8021E-03,+489.0611E-03,+487.9091E-03
+72.0625E-03,+489.7897E-03,+488.0850E-03
+72.3229E-03,+490.1415E-03,+488.0850E-03
+72.5833E-03,+489.6892E-03,+487.6327E-03
+72.8437E-03,+489.9656E-03,+487.0045E-03
+73.1042E-03,+490.1415E-03,+487.2809E-03
+73.3646E-03,+489.6892E-03,+486.5523E-03
+73.6250E-03,+489.5134E-03,+487.1051E-03
+73.8854E-03,+489.0611E-03,+487.4568E-03
+74.1458E-03,+489.3375E-03,+487.4568E-03
+74.4062E-03,+489.5134E-03,+487.0045E-03
+74.6667E-03,+489.5134E-03,+487.2809E-03
+74.9271E-03,+489.5134E-03,+487.4568E-03
+75.1875E-03,+489.5134E-03,+487.4568E-03
+75.4479E-03,+489.0611E-03,+487.9091E-03
+75.7083E-03,+489.3375E-03,+488.0850E-03
+75.9687E-03,+489.5134E-03,+487.6327E-03
+76.2292E-03,+489.9656E-03,+487.9091E-03
+76.4896E-03,+490.1415E-03,+488.0850E-03
+76.7500E-03,+490.1415E-03,+487.6327E-03
+77.0104E-03,+490.1415E-03,+487.9091E-03
+77.2708E-03,+489.6892E-03,+488.0850E-03
+77.5312E-03,+489.5134E-03,+487.6327E-03
+77.7917E-03,+489.5134E-03,+487.4568E-03
+78.0521E-03,+489.5134E-03,+487.4568E-03
+78.3125E-03,+489.5134E-03,+487.9091E-03
+78.5729E-03,+489.9656E-03,+487.6327E-03
+78.8333E-03,+489.6892E-03,+487.9091E-03
+79.0937E-03,+489.9656E-03,+488.0850E-03
+79.3542E-03,+490.1415E-03,+488.0850E-03
+79.6146E-03,+490.1415E-03,+487.6327E-03
+79.8750E-03,+489.6892E-03,+487.0045E-03
+80.1354E-03,+489.5134E-03,+487.2809E-03
+80.3958E-03,+489.9656E-03,+487.9091E-03
+80.6562E-03,+489.6892E-03,+487.6327E-03
+80.9167E-03,+489.9656E-03,+487.0045E-03
+81.1771E-03,+490.1415E-03,+486.8287E-03
+81.4375E-03,+489.6892E-03,+487.7332E-03
+81.6979E-03,+489.5134E-03,+487.6327E-03
+81.9583E-03,+489.0611E-03,+487.4568E-03
+82.2187E-03,+489.7897E-03,+487.9091E-03
+82.4792E-03,+490.1415E-03,+487.6327E-03
+82.7396E-03,+490.1415E-03,+487.4568E-03
+83.0000E-03,+489.6892E-03,+487.4568E-03
+83.2604E-03,+489.9656E-03,+487.0045E-03
+83.5208E-03,+489.2370E-03,+486.8287E-03
+83.7812E-03,+489.7897E-03,+486.8287E-03
+84.0417E-03,+490.1415E-03,+487.7332E-03
+84.3021E-03,+490.1415E-03,+488.0850E-03
+84.5625E-03,+489.6892E-03,+487.6327E-03
+84.8229E-03,+489.9656E-03,+488.3613E-03
+85.0833E-03,+490.1415E-03,+488.2608E-03
+85.3437E-03,+490.1415E-03,+488.0850E-03
+85.6042E-03,+489.6892E-03,+488.0850E-03
+85.8646E-03,+489.5134E-03,+488.0850E-03
+86.1250E-03,+489.5134E-03,+487.6327E-03
+86.3854E-03,+489.0611E-03,+487.4568E-03
+86.6458E-03,+489.3375E-03,+487.9091E-03
+86.9062E-03,+489.9656E-03,+488.5372E-03
+87.1667E-03,+490.1415E-03,+487.8086E-03
+87.4271E-03,+489.6892E-03,+487.4568E-03
+87.6875E-03,+489.9656E-03,+487.4568E-03
+87.9479E-03,+490.1415E-03,+488.3613E-03
+88.2083E-03,+489.6892E-03,+488.2608E-03
+88.4687E-03,+489.5134E-03,+488.0850E-03
+88.7292E-03,+489.5134E-03,+488.0850E-03
+88.9896E-03,+489.5134E-03,+487.6327E-03
+89.2500E-03,+489.9656E-03,+487.0045E-03
+89.5104E-03,+490.1415E-03,+487.2809E-03
+89.7708E-03,+489.6892E-03,+487.4568E-03
+90.0312E-03,+489.5134E-03,+487.4568E-03
+90.2917E-03,+489.5134E-03,+487.4568E-03
+90.5521E-03,+489.9656E-03,+487.4568E-03
+90.8125E-03,+490.5938E-03,+488.3613E-03
+91.0729E-03,+489.8651E-03,+488.2608E-03
+91.3333E-03,+489.5134E-03,+488.0850E-03
+91.5937E-03,+489.5134E-03,+488.0850E-03
+91.8542E-03,+489.5134E-03,+488.0850E-03
+92.1146E-03,+489.9656E-03,+487.6327E-03
+92.3750E-03,+489.6892E-03,+487.4568E-03
+92.6354E-03,+489.5134E-03,+487.9091E-03
+92.8958E-03,+489.5134E-03,+487.6327E-03
+93.1562E-03,+489.5134E-03,+487.9091E-03
+93.4167E-03,+489.0611E-03,+488.0850E-03
+93.6771E-03,+489.3375E-03,+487.6327E-03
+93.9375E-03,+489.9656E-03,+487.4568E-03
+94.1979E-03,+490.1415E-03,+487.4568E-03
+94.4583E-03,+489.6892E-03,+487.9091E-03
+94.7187E-03,+489.9656E-03,+487.6327E-03
+94.9792E-03,+489.6892E-03,+486.5523E-03
+95.2396E-03,+489.5134E-03,+487.5573E-03
+95.5000E-03,+489.9656E-03,+487.6327E-03
+95.7604E-03,+489.2370E-03,+487.9091E-03
+96.0208E-03,+489.3375E-03,+487.1804E-03
+96.2812E-03,+489.5134E-03,+486.8287E-03
+96.5417E-03,+489.9656E-03,+486.8287E-03
+96.8021E-03,+489.6892E-03,+487.2809E-03
+97.0625E-03,+489.5134E-03,+487.9091E-03
+97.3229E-03,+489.5134E-03,+488.0850E-03
+97.5833E-03,+489.5134E-03,+487.6327E-03
+97.8437E-03,+489.9656E-03,+487.4568E-03
+98.1042E-03,+489.6892E-03,+487.9091E-03
+98.3646E-03,+489.5134E-03,+487.6327E-03
+98.6250E-03,+489.9656E-03,+487.4568E-03
+98.8854E-03,+489.6892E-03,+487.4568E-03
+99.1458E-03,+489.5134E-03,+487.9091E-03
+99.4062E-03,+489.5134E-03,+487.6327E-03
+99.6667E-03,+489.5134E-03,+487.4568E-03
+99.9271E-03,+489.9656E-03,+487.9091E-03
+100.1875E-03,+490.1415E-03,+488.0850E-03
+100.4479E-03,+489.6892E-03,+488.0850E-03
+100.7083E-03,+489.9656E-03,+488.0850E-03
+100.9688E-03,+490.1415E-03,+487.6327E-03
+101.2292E-03,+489.6892E-03,+487.9091E-03
+101.4896E-03,+489.9656E-03,+488.0850E-03
+101.7500E-03,+489.6892E-03,+487.6327E-03
+102.0104E-03,+489.5134E-03,+487.9091E-03
+102.2708E-03,+489.9656E-03,+488.0850E-03
+102.5313E-03,+489.6892E-03,+488.0850E-03
+102.7917E-03,+489.0611E-03,+487.6327E-03
+103.0521E-03,+489.3375E-03,+487.4568E-03
+103.3125E-03,+489.5134E-03,+487.9091E-03
+103.5729E-03,+489.9656E-03,+488.0850E-03
+103.8333E-03,+490.1415E-03,+487.1804E-03
+104.0938E-03,+490.1415E-03,+487.7332E-03
+104.3542E-03,+489.6892E-03,+487.6327E-03
+104.6146E-03,+489.5134E-03,+487.4568E-03
+104.8750E-03,+489.5134E-03,+487.4568E-03
+105.1354E-03,+489.5134E-03,+487.4568E-03
+105.3958E-03,+489.5134E-03,+487.9091E-03
+105.6563E-03,+489.9656E-03,+488.0850E-03
+105.9167E-03,+490.1415E-03,+488.0850E-03
+106.1771E-03,+490.5938E-03,+487.6327E-03
+106.4375E-03,+489.8651E-03,+487.9091E-03
+106.6979E-03,+489.5134E-03,+487.1804E-03
+106.9583E-03,+489.5134E-03,+487.2809E-03
+107.2188E-03,+489.5134E-03,+487.4568E-03
+107.4792E-03,+489.9656E-03,+487.0045E-03
+107.7396E-03,+490.1415E-03,+487.7332E-03
+108.0000E-03,+490.1415E-03,+487.6327E-03
+108.2604E-03,+490.1415E-03,+487.4568E-03
+108.5208E-03,+489.6892E-03,+487.4568E-03
+108.7813E-03,+489.9656E-03,+487.9091E-03
+109.0417E-03,+489.6892E-03,+487.6327E-03
+109.3021E-03,+489.9656E-03,+487.4568E-03
+109.5625E-03,+490.1415E-03,+487.4568E-03
+109.8229E-03,+490.1415E-03,+487.4568E-03
+110.0833E-03,+490.1415E-03,+487.4568E-03
+110.3438E-03,+490.1415E-03,+487.4568E-03
+110.6042E-03,+489.6892E-03,+487.0045E-03
+110.8646E-03,+489.9656E-03,+487.2809E-03
+111.1250E-03,+489.2370E-03,+487.0045E-03
+111.3854E-03,+489.3375E-03,+487.2809E-03
+111.6458E-03,+489.9656E-03,+487.9091E-03
+111.9063E-03,+489.6892E-03,+488.0850E-03
+112.1667E-03,+489.9656E-03,+487.6327E-03
+112.4271E-03,+490.5938E-03,+487.4568E-03
+112.6875E-03,+490.3174E-03,+487.4568E-03
+112.9479E-03,+490.5938E-03,+487.4568E-03
+113.2083E-03,+490.3174E-03,+487.4568E-03
+113.4688E-03,+490.1415E-03,+487.4568E-03
+113.7292E-03,+489.6892E-03,+487.4568E-03
+113.9896E-03,+489.9656E-03,+487.4568E-03
+114.2500E-03,+490.1415E-03,+487.0045E-03
+114.5104E-03,+490.1415E-03,+486.8287E-03
+114.7708E-03,+490.1415E-03,+486.8287E-03
+115.0313E-03,+489.6892E-03,+486.3764E-03
+115.2917E-03,+489.9656E-03,+486.2005E-03
+115.5521E-03,+489.6892E-03,+487.5573E-03
+115.8125E-03,+489.9656E-03,+488.0850E-03
+116.0729E-03,+489.6892E-03,+487.1804E-03
+116.3333E-03,+489.9656E-03,+488.6377E-03
+116.5938E-03,+490.1415E-03,+487.9844E-03
+116.8542E-03,+490.1415E-03,+487.4568E-03
+117.1146E-03,+490.1415E-03,+487.4568E-03
+117.3750E-03,+489.6892E-03,+487.0045E-03
+117.6354E-03,+489.9656E-03,+487.7332E-03
+117.8958E-03,+490.1415E-03,+487.1804E-03
+118.1563E-03,+490.1415E-03,+487.7332E-03
+118.4167E-03,+490.5938E-03,+487.6327E-03
+118.6771E-03,+490.7696E-03,+487.0045E-03
+118.9375E-03,+490.3174E-03,+487.2809E-03
+119.1979E-03,+490.1415E-03,+487.4568E-03
+119.4583E-03,+490.5938E-03,+487.4568E-03
+119.7188E-03,+490.3174E-03,+487.9091E-03
+119.9792E-03,+490.5938E-03,+488.0850E-03
+120.2396E-03,+490.7696E-03,+488.0850E-03
+120.5000E-03,+490.3174E-03,+488.0850E-03
+120.7604E-03,+491.0460E-03,+487.6327E-03
+121.0208E-03,+490.4933E-03,+487.4568E-03
+121.2813E-03,+490.1415E-03,+487.0045E-03
+121.5417E-03,+490.1415E-03,+487.2809E-03
+121.8021E-03,+489.6892E-03,+487.9091E-03
+122.0625E-03,+489.9656E-03,+487.1804E-03
+122.3229E-03,+490.1415E-03,+487.2809E-03
+122.5833E-03,+490.1415E-03,+487.4568E-03
+122.8438E-03,+490.1415E-03,+487.4568E-03
+123.1042E-03,+490.1415E-03,+487.4568E-03
+123.3646E-03,+490.1415E-03,+487.4568E-03
+123.6250E-03,+490.5938E-03,+487.0045E-03
+123.8854E-03,+490.3174E-03,+487.2809E-03
+124.1458E-03,+489.6892E-03,+487.4568E-03
+124.4063E-03,+489.5134E-03,+487.4568E-03
+124.6667E-03,+490.4179E-03,+487.4568E-03
+124.9271E-03,+490.3174E-03,+487.4568E-03
+125.1875E-03,+490.1415E-03,+486.5523E-03
+125.4479E-03,+490.1415E-03,+486.6528E-03
+125.7083E-03,+490.1415E-03,+487.7332E-03
+125.9688E-03,+490.1415E-03,+488.5372E-03
+126.2292E-03,+490.1415E-03,+488.2608E-03
+126.4896E-03,+490.1415E-03,+488.0850E-03
+126.7500E-03,+490.1415E-03,+487.6327E-03
+127.0104E-03,+490.5938E-03,+487.4568E-03
+127.2708E-03,+490.3174E-03,+486.5523E-03
+127.5313E-03,+490.1415E-03,+486.6528E-03
+127.7917E-03,+490.1415E-03,+486.8287E-03
+128.0521E-03,+490.1415E-03,+487.2809E-03
+128.3125E-03,+490.1415E-03,+487.4568E-03
+128.5729E-03,+490.1415E-03,+488.3613E-03
+128.8333E-03,+490.1415E-03,+487.8086E-03
+129.0938E-03,+490.1415E-03,+487.9091E-03
+129.3542E-03,+490.1415E-03,+488.0850E-03
+129.6146E-03,+490.1415E-03,+488.0850E-03
+129.8750E-03,+489.6892E-03,+488.0850E-03
+130.1354E-03,+489.9656E-03,+487.6327E-03
+130.3958E-03,+490.1415E-03,+487.4568E-03
+130.6563E-03,+489.6892E-03,+487.4568E-03
+130.9167E-03,+489.9656E-03,+487.0045E-03
+131.1771E-03,+490.1415E-03,+487.2809E-03
+131.4375E-03,+490.1415E-03,+487.9091E-03
+131.6979E-03,+490.1415E-03,+488.0850E-03
+131.9583E-03,+490.1415E-03,+488.0850E-03
+132.2188E-03,+489.6892E-03,+487.1804E-03
+132.4792E-03,+489.5134E-03,+487.2809E-03
+132.7396E-03,+489.5134E-03,+487.4568E-03
+133.0000E-03,+489.9656E-03,+487.4568E-03
+133.2604E-03,+489.6892E-03,+487.9091E-03
+133.5208E-03,+489.5134E-03,+487.1804E-03
+133.7813E-03,+489.9656E-03,+487.2809E-03
+134.0417E-03,+489.6892E-03,+487.4568E-03
+134.3021E-03,+489.9656E-03,+487.0045E-03
+134.5625E-03,+490.1415E-03,+487.2809E-03
+134.8229E-03,+489.6892E-03,+487.0045E-03
+135.0833E-03,+489.9656E-03,+487.2809E-03
+135.3438E-03,+490.1415E-03,+487.0045E-03
+135.6042E-03,+489.6892E-03,+486.8287E-03
+135.8646E-03,+489.9656E-03,+486.3764E-03
+136.1250E-03,+489.6892E-03,+487.1051E-03
+136.3854E-03,+489.9656E-03,+487.0045E-03
+136.6458E-03,+489.6892E-03,+487.2809E-03
+136.9063E-03,+489.9656E-03,+487.4568E-03
+137.1667E-03,+490.1415E-03,+487.9091E-03
+137.4271E-03,+490.1415E-03,+487.6327E-03
+137.6875E-03,+489.6892E-03,+487.4568E-03
+137.9479E-03,+489.5134E-03,+487.0045E-03
+138.2083E-03,+489.5134E-03,+487.2809E-03
+138.4688E-03,+489.5134E-03,+487.4568E-03
+138.7292E-03,+489.5134E-03,+487.4568E-03
+138.9896E-03,+489.9656E-03,+487.0045E-03
+139.2500E-03,+489.6892E-03,+487.2809E-03
+139.5104E-03,+489.9656E-03,+487.9091E-03
+139.7708E-03,+490.1415E-03,+487.6327E-03
+140.0313E-03,+490.1415E-03,+487.0045E-03
+140.2917E-03,+490.1415E-03,+487.2809E-03
+140.5521E-03,+490.1415E-03,+487.9091E-03
+140.8125E-03,+491.0460E-03,+488.0850E-03
+141.0729E-03,+490.9455E-03,+487.6327E-03
+141.3333E-03,+490.7696E-03,+487.9091E-03
+141.5938E-03,+490.7696E-03,+487.6327E-03
+141.8542E-03,+490.7696E-03,+487.4568E-03
+142.1146E-03,+489.8651E-03,+487.9091E-03
+142.3750E-03,+489.9656E-03,+488.0850E-03
+142.6354E-03,+490.1415E-03,+487.6327E-03
+142.8958E-03,+490.1415E-03,+487.9091E-03
+143.1563E-03,+490.1415E-03,+487.1804E-03
